"","year","survey","species","scientific_name","depth","cpue_kg_km2","fishing_event_id","o2","enviro","longitude","latitude","suvey","est_non_rf","quadratic","model"
"735",2013,"SYN HS","rougheye/blackspotted rockfish complex","raja rhina",0,0,886318,NA,-2.8,449.227243079527,5763.41765853317,"SYN HS",-46.7602469072904,TRUE,16
"736",2013,"SYN HS","rougheye/blackspotted rockfish complex","raja rhina",0,0,886319,NA,-2.7,449.227243079527,5763.41765853317,"SYN HS",-46.9809452049163,TRUE,16
"737",2013,"SYN HS","rougheye/blackspotted rockfish complex","raja rhina",0,0,886320,NA,-2.6,449.227243079527,5763.41765853317,"SYN HS",-47.1998565925298,TRUE,16
"738",2013,"SYN HS","rougheye/blackspotted rockfish complex","raja rhina",0,0,886321,NA,-2.5,449.227243079527,5763.41765853317,"SYN HS",-47.4169810701309,TRUE,16
"739",2013,"SYN HS","rougheye/blackspotted rockfish complex","raja rhina",0,0,886322,NA,-2.4,449.227243079527,5763.41765853317,"SYN HS",-47.6323186377195,TRUE,16
"740",2013,"SYN HS","rougheye/blackspotted rockfish complex","raja rhina",0,0,886323,NA,-2.3,449.227243079527,5763.41765853317,"SYN HS",-47.8458692952957,TRUE,16
"741",2013,"SYN HS","rougheye/blackspotted rockfish complex","raja rhina",0,0,886324,NA,-2.2,449.227243079527,5763.41765853317,"SYN HS",-48.0576330428595,TRUE,16
"742",2013,"SYN HS","rougheye/blackspotted rockfish complex","raja rhina",0,0,886325,NA,-2.1,449.227243079527,5763.41765853317,"SYN HS",-48.2676098804109,TRUE,16
"743",2013,"SYN HS","rougheye/blackspotted rockfish complex","raja rhina",0,0,886326,NA,-2,449.227243079527,5763.41765853317,"SYN HS",-48.4757998079499,TRUE,16
"744",2013,"SYN HS","rougheye/blackspotted rockfish complex","raja rhina",0,0,886327,NA,-1.9,449.227243079527,5763.41765853317,"SYN HS",-48.6822028254764,TRUE,16
"745",2013,"SYN HS","rougheye/blackspotted rockfish complex","raja rhina",0,0,886328,NA,-1.8,449.227243079527,5763.41765853317,"SYN HS",-48.8868189329905,TRUE,16
"746",2013,"SYN HS","rougheye/blackspotted rockfish complex","raja rhina",0,0,886330,NA,-1.7,449.227243079527,5763.41765853317,"SYN HS",-49.0896481304922,TRUE,16
"747",2013,"SYN HS","rougheye/blackspotted rockfish complex","raja rhina",0,38.167938931,886331,NA,-1.6,449.227243079527,5763.41765853317,"SYN HS",-49.2906904179814,TRUE,16
"748",2013,"SYN HS","rougheye/blackspotted rockfish complex","raja rhina",0,0,886332,NA,-1.5,449.227243079527,5763.41765853317,"SYN HS",-49.4899457954583,TRUE,16
"749",2013,"SYN HS","rougheye/blackspotted rockfish complex","raja rhina",0,0,886333,NA,-1.4,449.227243079527,5763.41765853317,"SYN HS",-49.6874142629227,TRUE,16
"750",2013,"SYN HS","rougheye/blackspotted rockfish complex","raja rhina",0,31.347962382,886334,NA,-1.3,449.227243079527,5763.41765853317,"SYN HS",-49.8830958203747,TRUE,16
"751",2013,"SYN HS","rougheye/blackspotted rockfish complex","raja rhina",0,58.282487934,886335,NA,-1.2,449.227243079527,5763.41765853317,"SYN HS",-50.0769904678142,TRUE,16
"752",2013,"SYN HS","rougheye/blackspotted rockfish complex","raja rhina",0,0,886336,NA,-1.1,449.227243079527,5763.41765853317,"SYN HS",-50.2690982052414,TRUE,16
"753",2013,"SYN HS","rougheye/blackspotted rockfish complex","raja rhina",0,0,886337,NA,-1,449.227243079527,5763.41765853317,"SYN HS",-50.4594190326561,TRUE,16
"754",2013,"SYN HS","rougheye/blackspotted rockfish complex","raja rhina",0,0,886338,NA,-0.9,449.227243079527,5763.41765853317,"SYN HS",-50.6479529500584,TRUE,16
"755",2013,"SYN HS","rougheye/blackspotted rockfish complex","raja rhina",0,0,886339,NA,-0.8,449.227243079527,5763.41765853317,"SYN HS",-50.8346999574483,TRUE,16
"756",2013,"SYN HS","rougheye/blackspotted rockfish complex","raja rhina",0,0,886340,NA,-0.7,449.227243079527,5763.41765853317,"SYN HS",-51.0196600548257,TRUE,16
"757",2013,"SYN HS","rougheye/blackspotted rockfish complex","raja rhina",0,48.595201968,886341,NA,-0.6,449.227243079527,5763.41765853317,"SYN HS",-51.2028332421907,TRUE,16
"758",2013,"SYN HS","rougheye/blackspotted rockfish complex","raja rhina",0,0,886473,NA,-0.5,449.227243079527,5763.41765853317,"SYN HS",-51.3842195195433,TRUE,16
"759",2013,"SYN HS","rougheye/blackspotted rockfish complex","raja rhina",0,0,886474,NA,-0.4,449.227243079527,5763.41765853317,"SYN HS",-51.5638188868835,TRUE,16
"760",2013,"SYN HS","rougheye/blackspotted rockfish complex","raja rhina",0,0,886475,NA,-0.3,449.227243079527,5763.41765853317,"SYN HS",-51.7416313442113,TRUE,16
"761",2013,"SYN HS","rougheye/blackspotted rockfish complex","raja rhina",0,0,886476,NA,-0.2,449.227243079527,5763.41765853317,"SYN HS",-51.9176568915266,TRUE,16
"762",2013,"SYN HS","rougheye/blackspotted rockfish complex","raja rhina",0,0,886478,NA,-0.0999999999999996,449.227243079527,5763.41765853317,"SYN HS",-52.0918955288295,TRUE,16
"763",2013,"SYN HS","rougheye/blackspotted rockfish complex","raja rhina",0,0,886479,NA,0,449.227243079527,5763.41765853317,"SYN HS",-52.26434725612,TRUE,16
"764",2013,"SYN HS","rougheye/blackspotted rockfish complex","raja rhina",0,0,886480,NA,0.1,449.227243079527,5763.41765853317,"SYN HS",-52.4350120733981,TRUE,16
"765",2013,"SYN HS","rougheye/blackspotted rockfish complex","raja rhina",0,0,886481,NA,0.2,449.227243079527,5763.41765853317,"SYN HS",-52.6038899806637,TRUE,16
"766",2013,"SYN HS","rougheye/blackspotted rockfish complex","raja rhina",0,0,886482,NA,0.3,449.227243079527,5763.41765853317,"SYN HS",-52.7709809779169,TRUE,16
"767",2013,"SYN HS","rougheye/blackspotted rockfish complex","raja rhina",0,0,886483,NA,0.4,449.227243079527,5763.41765853317,"SYN HS",-52.9362850651577,TRUE,16
"768",2013,"SYN HS","rougheye/blackspotted rockfish complex","raja rhina",0,0,886484,NA,0.5,449.227243079527,5763.41765853317,"SYN HS",-53.0998022423861,TRUE,16
"769",2013,"SYN HS","rougheye/blackspotted rockfish complex","raja rhina",0,0,886485,NA,0.6,449.227243079527,5763.41765853317,"SYN HS",-53.2615325096021,TRUE,16
"770",2013,"SYN HS","rougheye/blackspotted rockfish complex","raja rhina",0,0,886486,NA,0.7,449.227243079527,5763.41765853317,"SYN HS",-53.4214758668056,TRUE,16
"771",2013,"SYN HS","rougheye/blackspotted rockfish complex","raja rhina",0,0,886487,NA,0.8,449.227243079527,5763.41765853317,"SYN HS",-53.5796323139967,TRUE,16
"772",2013,"SYN HS","rougheye/blackspotted rockfish complex","raja rhina",0,0,886488,NA,0.9,449.227243079527,5763.41765853317,"SYN HS",-53.7360018511754,TRUE,16
"773",2013,"SYN HS","rougheye/blackspotted rockfish complex","raja rhina",0,0,886489,NA,1,449.227243079527,5763.41765853317,"SYN HS",-53.8905844783416,TRUE,16
"774",2013,"SYN HS","rougheye/blackspotted rockfish complex","raja rhina",0,0,886490,NA,1.1,449.227243079527,5763.41765853317,"SYN HS",-54.0433801954955,TRUE,16
"775",2013,"SYN HS","rougheye/blackspotted rockfish complex","raja rhina",0,0,886491,NA,1.2,449.227243079527,5763.41765853317,"SYN HS",-54.1943890026369,TRUE,16
"776",2013,"SYN HS","rougheye/blackspotted rockfish complex","raja rhina",0,0,886492,NA,1.3,449.227243079527,5763.41765853317,"SYN HS",-54.3436108997658,TRUE,16
"777",2013,"SYN HS","rougheye/blackspotted rockfish complex","raja rhina",0,0,886495,NA,1.4,449.227243079527,5763.41765853317,"SYN HS",-54.4910458868824,TRUE,16
"778",2013,"SYN HS","rougheye/blackspotted rockfish complex","raja rhina",0,0,886496,NA,1.5,449.227243079527,5763.41765853317,"SYN HS",-54.6366939639866,TRUE,16
"779",2013,"SYN HS","rougheye/blackspotted rockfish complex","raja rhina",0,0,886498,NA,1.6,449.227243079527,5763.41765853317,"SYN HS",-54.7805551310783,TRUE,16
"780",2013,"SYN HS","rougheye/blackspotted rockfish complex","raja rhina",0,0,886499,NA,1.7,449.227243079527,5763.41765853317,"SYN HS",-54.9226293881576,TRUE,16
"781",2013,"SYN HS","rougheye/blackspotted rockfish complex","raja rhina",0,0,886500,NA,1.8,449.227243079527,5763.41765853317,"SYN HS",-55.0629167352244,TRUE,16
"782",2013,"SYN HS","rougheye/blackspotted rockfish complex","raja rhina",0,31.680281731,886501,NA,1.9,449.227243079527,5763.41765853317,"SYN HS",-55.2014171722789,TRUE,16
"783",2013,"SYN HS","rougheye/blackspotted rockfish complex","raja rhina",0,0,886502,NA,2,449.227243079527,5763.41765853317,"SYN HS",-55.3381306993209,TRUE,16
"784",2013,"SYN HS","rougheye/blackspotted rockfish complex","raja rhina",0,0,886503,NA,2.1,449.227243079527,5763.41765853317,"SYN HS",-55.4730573163505,TRUE,16
"785",2013,"SYN HS","rougheye/blackspotted rockfish complex","raja rhina",0,0,886504,NA,2.2,449.227243079527,5763.41765853317,"SYN HS",-55.6061970233677,TRUE,16
"786",2013,"SYN HS","rougheye/blackspotted rockfish complex","raja rhina",0,0,886505,NA,2.3,449.227243079527,5763.41765853317,"SYN HS",-55.7375498203725,TRUE,16
"787",2013,"SYN HS","rougheye/blackspotted rockfish complex","raja rhina",0,55.422060305,886506,NA,2.4,449.227243079527,5763.41765853317,"SYN HS",-55.8671157073648,TRUE,16
"788",2013,"SYN HS","rougheye/blackspotted rockfish complex","raja rhina",0,0,886342,NA,2.5,449.227243079527,5763.41765853317,"SYN HS",-55.9948946843447,TRUE,16
"789",2013,"SYN HS","rougheye/blackspotted rockfish complex","raja rhina",0,0,886344,NA,2.6,449.227243079527,5763.41765853317,"SYN HS",-56.1208867513122,TRUE,16
"790",2013,"SYN HS","rougheye/blackspotted rockfish complex","raja rhina",0,0,886345,NA,2.7,449.227243079527,5763.41765853317,"SYN HS",-56.2450919082672,TRUE,16
"791",2013,"SYN HS","rougheye/blackspotted rockfish complex","raja rhina",0,0,886346,NA,2.8,449.227243079527,5763.41765853317,"SYN HS",-56.3675101552099,TRUE,16
"792",2013,"SYN HS","rougheye/blackspotted rockfish complex","raja rhina",0,0,886349,NA,2.9,449.227243079527,5763.41765853317,"SYN HS",-56.4881414921401,TRUE,16
"793",2013,"SYN HS","rougheye/blackspotted rockfish complex","raja rhina",0,0,886350,NA,3,449.227243079527,5763.41765853317,"SYN HS",-56.6069859190579,TRUE,16
"794",2013,"SYN HS","sharpchin rockfish","raja rhina",0,0,886312,NA,-3,449.227243079527,5763.41765853317,"SYN HS",-129.859322681078,TRUE,17
"795",2013,"SYN HS","sharpchin rockfish","raja rhina",0,0,886317,NA,-2.9,449.227243079527,5763.41765853317,"SYN HS",-128.863405381231,TRUE,17
"796",2013,"SYN HS","sharpchin rockfish","raja rhina",0,0,886318,NA,-2.8,449.227243079527,5763.41765853317,"SYN HS",-127.878272451356,TRUE,17
"797",2013,"SYN HS","sharpchin rockfish","raja rhina",0,0,886319,NA,-2.7,449.227243079527,5763.41765853317,"SYN HS",-126.903923891453,TRUE,17
"798",2013,"SYN HS","sharpchin rockfish","raja rhina",0,0,886320,NA,-2.6,449.227243079527,5763.41765853317,"SYN HS",-125.940359701523,TRUE,17
"799",2013,"SYN HS","sharpchin rockfish","raja rhina",0,0,886321,NA,-2.5,449.227243079527,5763.41765853317,"SYN HS",-124.987579881565,TRUE,17
"800",2013,"SYN HS","sharpchin rockfish","raja rhina",0,0,886322,NA,-2.4,449.227243079527,5763.41765853317,"SYN HS",-124.045584431579,TRUE,17
"801",2013,"SYN HS","sharpchin rockfish","raja rhina",0,0,886323,NA,-2.3,449.227243079527,5763.41765853317,"SYN HS",-123.114373351566,TRUE,17
"802",2013,"SYN HS","sharpchin rockfish","raja rhina",0,0,886324,NA,-2.2,449.227243079527,5763.41765853317,"SYN HS",-122.193946641525,TRUE,17
"803",2013,"SYN HS","sharpchin rockfish","raja rhina",0,0,886325,NA,-2.1,449.227243079527,5763.41765853317,"SYN HS",-121.284304301456,TRUE,17
"804",2013,"SYN HS","sharpchin rockfish","raja rhina",0,0,886326,NA,-2,449.227243079527,5763.41765853317,"SYN HS",-120.385446331359,TRUE,17
"805",2013,"SYN HS","sharpchin rockfish","raja rhina",0,0,886327,NA,-1.9,449.227243079527,5763.41765853317,"SYN HS",-119.497372731235,TRUE,17
"806",2013,"SYN HS","sharpchin rockfish","raja rhina",0,0,886328,NA,-1.8,449.227243079527,5763.41765853317,"SYN HS",-118.620083501083,TRUE,17
"807",2013,"SYN HS","sharpchin rockfish","raja rhina",0,0,886330,NA,-1.7,449.227243079527,5763.41765853317,"SYN HS",-117.753578640903,TRUE,17
"808",2013,"SYN HS","sharpchin rockfish","raja rhina",0,38.167938931,886331,NA,-1.6,449.227243079527,5763.41765853317,"SYN HS",-116.897858150695,TRUE,17
"809",2013,"SYN HS","sharpchin rockfish","raja rhina",0,0,886332,NA,-1.5,449.227243079527,5763.41765853317,"SYN HS",-116.05292203046,TRUE,17
"810",2013,"SYN HS","sharpchin rockfish","raja rhina",0,0,886333,NA,-1.4,449.227243079527,5763.41765853317,"SYN HS",-115.218770280197,TRUE,17
"811",2013,"SYN HS","sharpchin rockfish","raja rhina",0,31.347962382,886334,NA,-1.3,449.227243079527,5763.41765853317,"SYN HS",-114.395402899907,TRUE,17
"812",2013,"SYN HS","sharpchin rockfish","raja rhina",0,58.282487934,886335,NA,-1.2,449.227243079527,5763.41765853317,"SYN HS",-113.582819889588,TRUE,17
"813",2013,"SYN HS","sharpchin rockfish","raja rhina",0,0,886336,NA,-1.1,449.227243079527,5763.41765853317,"SYN HS",-112.781021249242,TRUE,17
"814",2013,"SYN HS","sharpchin rockfish","raja rhina",0,0,886337,NA,-1,449.227243079527,5763.41765853317,"SYN HS",-111.990006978868,TRUE,17
"815",2013,"SYN HS","sharpchin rockfish","raja rhina",0,0,886338,NA,-0.9,449.227243079527,5763.41765853317,"SYN HS",-111.209777078467,TRUE,17
"816",2013,"SYN HS","sharpchin rockfish","raja rhina",0,0,886339,NA,-0.8,449.227243079527,5763.41765853317,"SYN HS",-110.440331548037,TRUE,17
"817",2013,"SYN HS","sharpchin rockfish","raja rhina",0,0,886340,NA,-0.7,449.227243079527,5763.41765853317,"SYN HS",-109.68167038758,TRUE,17
"818",2013,"SYN HS","sharpchin rockfish","raja rhina",0,48.595201968,886341,NA,-0.6,449.227243079527,5763.41765853317,"SYN HS",-108.933793597095,TRUE,17
"819",2013,"SYN HS","sharpchin rockfish","raja rhina",0,0,886473,NA,-0.5,449.227243079527,5763.41765853317,"SYN HS",-108.196701176583,TRUE,17
"820",2013,"SYN HS","sharpchin rockfish","raja rhina",0,0,886474,NA,-0.4,449.227243079527,5763.41765853317,"SYN HS",-107.470393126043,TRUE,17
"821",2013,"SYN HS","sharpchin rockfish","raja rhina",0,0,886475,NA,-0.3,449.227243079527,5763.41765853317,"SYN HS",-106.754869445475,TRUE,17
"822",2013,"SYN HS","sharpchin rockfish","raja rhina",0,0,886476,NA,-0.2,449.227243079527,5763.41765853317,"SYN HS",-106.050130134879,TRUE,17
"823",2013,"SYN HS","sharpchin rockfish","raja rhina",0,0,886478,NA,-0.0999999999999996,449.227243079527,5763.41765853317,"SYN HS",-105.356175194256,TRUE,17
"824",2013,"SYN HS","sharpchin rockfish","raja rhina",0,0,886479,NA,0,449.227243079527,5763.41765853317,"SYN HS",-104.673004623605,TRUE,17
"825",2013,"SYN HS","sharpchin rockfish","raja rhina",0,0,886480,NA,0.1,449.227243079527,5763.41765853317,"SYN HS",-104.000618422926,TRUE,17
"826",2013,"SYN HS","sharpchin rockfish","raja rhina",0,0,886481,NA,0.2,449.227243079527,5763.41765853317,"SYN HS",-103.339016592219,TRUE,17
"827",2013,"SYN HS","sharpchin rockfish","raja rhina",0,0,886482,NA,0.3,449.227243079527,5763.41765853317,"SYN HS",-102.688199131485,TRUE,17
"828",2013,"SYN HS","sharpchin rockfish","raja rhina",0,0,886483,NA,0.4,449.227243079527,5763.41765853317,"SYN HS",-102.048166040723,TRUE,17
"829",2013,"SYN HS","sharpchin rockfish","raja rhina",0,0,886484,NA,0.5,449.227243079527,5763.41765853317,"SYN HS",-101.418917319933,TRUE,17
"830",2013,"SYN HS","sharpchin rockfish","raja rhina",0,0,886485,NA,0.6,449.227243079527,5763.41765853317,"SYN HS",-100.800452969116,TRUE,17
"831",2013,"SYN HS","sharpchin rockfish","raja rhina",0,0,886486,NA,0.7,449.227243079527,5763.41765853317,"SYN HS",-100.192772988271,TRUE,17
"832",2013,"SYN HS","sharpchin rockfish","raja rhina",0,0,886487,NA,0.8,449.227243079527,5763.41765853317,"SYN HS",-99.5958773773976,TRUE,17
"833",2013,"SYN HS","sharpchin rockfish","raja rhina",0,0,886488,NA,0.9,449.227243079527,5763.41765853317,"SYN HS",-99.009766136497,TRUE,17
"834",2013,"SYN HS","sharpchin rockfish","raja rhina",0,0,886489,NA,1,449.227243079527,5763.41765853317,"SYN HS",-98.4344392655687,TRUE,17
"835",2013,"SYN HS","sharpchin rockfish","raja rhina",0,0,886490,NA,1.1,449.227243079527,5763.41765853317,"SYN HS",-97.8698967646126,TRUE,17
"836",2013,"SYN HS","sharpchin rockfish","raja rhina",0,0,886491,NA,1.2,449.227243079527,5763.41765853317,"SYN HS",-97.3161386336288,TRUE,17
"837",2013,"SYN HS","sharpchin rockfish","raja rhina",0,0,886492,NA,1.3,449.227243079527,5763.41765853317,"SYN HS",-96.7731648726173,TRUE,17
"838",2013,"SYN HS","sharpchin rockfish","raja rhina",0,0,886495,NA,1.4,449.227243079527,5763.41765853317,"SYN HS",-96.240975481578,TRUE,17
"839",2013,"SYN HS","sharpchin rockfish","raja rhina",0,0,886496,NA,1.5,449.227243079527,5763.41765853317,"SYN HS",-95.7195704605111,TRUE,17
"840",2013,"SYN HS","sharpchin rockfish","raja rhina",0,0,886498,NA,1.6,449.227243079527,5763.41765853317,"SYN HS",-95.2089498094164,TRUE,17
"841",2013,"SYN HS","sharpchin rockfish","raja rhina",0,0,886499,NA,1.7,449.227243079527,5763.41765853317,"SYN HS",-94.7091135282939,TRUE,17
"842",2013,"SYN HS","sharpchin rockfish","raja rhina",0,0,886500,NA,1.8,449.227243079527,5763.41765853317,"SYN HS",-94.2200616171438,TRUE,17
"843",2013,"SYN HS","sharpchin rockfish","raja rhina",0,31.680281731,886501,NA,1.9,449.227243079527,5763.41765853317,"SYN HS",-93.7417940759659,TRUE,17
"844",2013,"SYN HS","sharpchin rockfish","raja rhina",0,0,886502,NA,2,449.227243079527,5763.41765853317,"SYN HS",-93.2743109047603,TRUE,17
"845",2013,"SYN HS","sharpchin rockfish","raja rhina",0,0,886503,NA,2.1,449.227243079527,5763.41765853317,"SYN HS",-92.817612103527,TRUE,17
"846",2013,"SYN HS","sharpchin rockfish","raja rhina",0,0,886504,NA,2.2,449.227243079527,5763.41765853317,"SYN HS",-92.371697672266,TRUE,17
"847",2013,"SYN HS","sharpchin rockfish","raja rhina",0,0,886505,NA,2.3,449.227243079527,5763.41765853317,"SYN HS",-91.9365676109772,TRUE,17
"848",2013,"SYN HS","sharpchin rockfish","raja rhina",0,55.422060305,886506,NA,2.4,449.227243079527,5763.41765853317,"SYN HS",-91.5122219196607,TRUE,17
"849",2013,"SYN HS","sharpchin rockfish","raja rhina",0,0,886342,NA,2.5,449.227243079527,5763.41765853317,"SYN HS",-91.0986605983165,TRUE,17
"850",2013,"SYN HS","sharpchin rockfish","raja rhina",0,0,886344,NA,2.6,449.227243079527,5763.41765853317,"SYN HS",-90.6958836469446,TRUE,17
"851",2013,"SYN HS","sharpchin rockfish","raja rhina",0,0,886345,NA,2.7,449.227243079527,5763.41765853317,"SYN HS",-90.3038910655449,TRUE,17
"852",2013,"SYN HS","sharpchin rockfish","raja rhina",0,0,886346,NA,2.8,449.227243079527,5763.41765853317,"SYN HS",-89.9226828541176,TRUE,17
"853",2013,"SYN HS","sharpchin rockfish","raja rhina",0,0,886349,NA,2.9,449.227243079527,5763.41765853317,"SYN HS",-89.5522590126625,TRUE,17
"854",2013,"SYN HS","sharpchin rockfish","raja rhina",0,0,886350,NA,3,449.227243079527,5763.41765853317,"SYN HS",-89.1926195411796,TRUE,17
"855",2013,"SYN HS","silvergray rockfish","raja rhina",0,0,886312,NA,-3,449.227243079527,5763.41765853317,"SYN HS",-36.5978226745382,TRUE,18
"856",2013,"SYN HS","silvergray rockfish","raja rhina",0,0,886317,NA,-2.9,449.227243079527,5763.41765853317,"SYN HS",-35.9006644719059,TRUE,18
"857",2013,"SYN HS","silvergray rockfish","raja rhina",0,0,886318,NA,-2.8,449.227243079527,5763.41765853317,"SYN HS",-35.2106944796594,TRUE,18
"858",2013,"SYN HS","silvergray rockfish","raja rhina",0,0,886319,NA,-2.7,449.227243079527,5763.41765853317,"SYN HS",-34.5279126977989,TRUE,18
"859",2013,"SYN HS","silvergray rockfish","raja rhina",0,0,886320,NA,-2.6,449.227243079527,5763.41765853317,"SYN HS",-33.8523191263243,TRUE,18
"860",2013,"SYN HS","silvergray rockfish","raja rhina",0,0,886321,NA,-2.5,449.227243079527,5763.41765853317,"SYN HS",-33.1839137652356,TRUE,18
"861",2013,"SYN HS","silvergray rockfish","raja rhina",0,0,886322,NA,-2.4,449.227243079527,5763.41765853317,"SYN HS",-32.5226966145327,TRUE,18
"862",2013,"SYN HS","silvergray rockfish","raja rhina",0,0,886323,NA,-2.3,449.227243079527,5763.41765853317,"SYN HS",-31.8686676742158,TRUE,18
"863",2013,"SYN HS","silvergray rockfish","raja rhina",0,0,886324,NA,-2.2,449.227243079527,5763.41765853317,"SYN HS",-31.2218269442848,TRUE,18
"864",2013,"SYN HS","silvergray rockfish","raja rhina",0,0,886325,NA,-2.1,449.227243079527,5763.41765853317,"SYN HS",-30.5821744247397,TRUE,18
"865",2013,"SYN HS","silvergray rockfish","raja rhina",0,0,886326,NA,-2,449.227243079527,5763.41765853317,"SYN HS",-29.9497101155804,TRUE,18
"866",2013,"SYN HS","silvergray rockfish","raja rhina",0,0,886327,NA,-1.9,449.227243079527,5763.41765853317,"SYN HS",-29.3244340168071,TRUE,18
"867",2013,"SYN HS","silvergray rockfish","raja rhina",0,0,886328,NA,-1.8,449.227243079527,5763.41765853317,"SYN HS",-28.7063461284197,TRUE,18
"868",2013,"SYN HS","silvergray rockfish","raja rhina",0,0,886330,NA,-1.7,449.227243079527,5763.41765853317,"SYN HS",-28.0954464504182,TRUE,18
"869",2013,"SYN HS","silvergray rockfish","raja rhina",0,38.167938931,886331,NA,-1.6,449.227243079527,5763.41765853317,"SYN HS",-27.4917349828025,TRUE,18
"870",2013,"SYN HS","silvergray rockfish","raja rhina",0,0,886332,NA,-1.5,449.227243079527,5763.41765853317,"SYN HS",-26.8952117255728,TRUE,18
"871",2013,"SYN HS","silvergray rockfish","raja rhina",0,0,886333,NA,-1.4,449.227243079527,5763.41765853317,"SYN HS",-26.305876678729,TRUE,18
"872",2013,"SYN HS","silvergray rockfish","raja rhina",0,31.347962382,886334,NA,-1.3,449.227243079527,5763.41765853317,"SYN HS",-25.723729842271,TRUE,18
"873",2013,"SYN HS","silvergray rockfish","raja rhina",0,58.282487934,886335,NA,-1.2,449.227243079527,5763.41765853317,"SYN HS",-25.148771216199,TRUE,18
"874",2013,"SYN HS","silvergray rockfish","raja rhina",0,0,886336,NA,-1.1,449.227243079527,5763.41765853317,"SYN HS",-24.5810008005129,TRUE,18
"875",2013,"SYN HS","silvergray rockfish","raja rhina",0,0,886337,NA,-1,449.227243079527,5763.41765853317,"SYN HS",-24.0204185952126,TRUE,18
"876",2013,"SYN HS","silvergray rockfish","raja rhina",0,0,886338,NA,-0.9,449.227243079527,5763.41765853317,"SYN HS",-23.4670246002983,TRUE,18
"877",2013,"SYN HS","silvergray rockfish","raja rhina",0,0,886339,NA,-0.8,449.227243079527,5763.41765853317,"SYN HS",-22.9208188157699,TRUE,18
"878",2013,"SYN HS","silvergray rockfish","raja rhina",0,0,886340,NA,-0.7,449.227243079527,5763.41765853317,"SYN HS",-22.3818012416273,TRUE,18
"879",2013,"SYN HS","silvergray rockfish","raja rhina",0,48.595201968,886341,NA,-0.6,449.227243079527,5763.41765853317,"SYN HS",-21.8499718778707,TRUE,18
"880",2013,"SYN HS","silvergray rockfish","raja rhina",0,0,886473,NA,-0.5,449.227243079527,5763.41765853317,"SYN HS",-21.3253307244999,TRUE,18
"881",2013,"SYN HS","silvergray rockfish","raja rhina",0,0,886474,NA,-0.4,449.227243079527,5763.41765853317,"SYN HS",-20.8078777815151,TRUE,18
"882",2013,"SYN HS","silvergray rockfish","raja rhina",0,0,886475,NA,-0.3,449.227243079527,5763.41765853317,"SYN HS",-20.2976130489162,TRUE,18
"883",2013,"SYN HS","silvergray rockfish","raja rhina",0,0,886476,NA,-0.2,449.227243079527,5763.41765853317,"SYN HS",-19.7945365267031,TRUE,18
"884",2013,"SYN HS","silvergray rockfish","raja rhina",0,0,886478,NA,-0.0999999999999996,449.227243079527,5763.41765853317,"SYN HS",-19.298648214876,TRUE,18
"885",2013,"SYN HS","silvergray rockfish","raja rhina",0,0,886479,NA,0,449.227243079527,5763.41765853317,"SYN HS",-18.8099481134347,TRUE,18
"886",2013,"SYN HS","silvergray rockfish","raja rhina",0,0,886480,NA,0.1,449.227243079527,5763.41765853317,"SYN HS",-18.3284362223794,TRUE,18
"887",2013,"SYN HS","silvergray rockfish","raja rhina",0,0,886481,NA,0.2,449.227243079527,5763.41765853317,"SYN HS",-17.85411254171,TRUE,18
"888",2013,"SYN HS","silvergray rockfish","raja rhina",0,0,886482,NA,0.3,449.227243079527,5763.41765853317,"SYN HS",-17.3869770714264,TRUE,18
"889",2013,"SYN HS","silvergray rockfish","raja rhina",0,0,886483,NA,0.4,449.227243079527,5763.41765853317,"SYN HS",-16.9270298115288,TRUE,18
"890",2013,"SYN HS","silvergray rockfish","raja rhina",0,0,886484,NA,0.5,449.227243079527,5763.41765853317,"SYN HS",-16.474270762017,TRUE,18
"891",2013,"SYN HS","silvergray rockfish","raja rhina",0,0,886485,NA,0.6,449.227243079527,5763.41765853317,"SYN HS",-16.0286999228912,TRUE,18
"892",2013,"SYN HS","silvergray rockfish","raja rhina",0,0,886486,NA,0.7,449.227243079527,5763.41765853317,"SYN HS",-15.5903172941512,TRUE,18
"893",2013,"SYN HS","silvergray rockfish","raja rhina",0,0,886487,NA,0.8,449.227243079527,5763.41765853317,"SYN HS",-15.1591228757972,TRUE,18
"894",2013,"SYN HS","silvergray rockfish","raja rhina",0,0,886488,NA,0.9,449.227243079527,5763.41765853317,"SYN HS",-14.735116667829,TRUE,18
"895",2013,"SYN HS","silvergray rockfish","raja rhina",0,0,886489,NA,1,449.227243079527,5763.41765853317,"SYN HS",-14.3182986702468,TRUE,18
"896",2013,"SYN HS","silvergray rockfish","raja rhina",0,0,886490,NA,1.1,449.227243079527,5763.41765853317,"SYN HS",-13.9086688830504,TRUE,18
"897",2013,"SYN HS","silvergray rockfish","raja rhina",0,0,886491,NA,1.2,449.227243079527,5763.41765853317,"SYN HS",-13.50622730624,TRUE,18
"898",2013,"SYN HS","silvergray rockfish","raja rhina",0,0,886492,NA,1.3,449.227243079527,5763.41765853317,"SYN HS",-13.1109739398154,TRUE,18
"899",2013,"SYN HS","silvergray rockfish","raja rhina",0,0,886495,NA,1.4,449.227243079527,5763.41765853317,"SYN HS",-12.7229087837768,TRUE,18
"900",2013,"SYN HS","silvergray rockfish","raja rhina",0,0,886496,NA,1.5,449.227243079527,5763.41765853317,"SYN HS",-12.342031838124,TRUE,18
